,SMILES,ATSC5v,AATSC5Z,MATS8se,AATS2p,ATSC5Z,Reagent1 (ul),Reagent2 (ul),Reagent3 (ul),Reagent4 (ul),lab_code,crystal_size,crystal_score
118,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,108.11516997442126,122.19361051592435,54.19351022568078,128.96772498555106,1,0.6991087609461036,4.0
119,Cc1cc2c(-c3cccnn3)ccnc2cc1[O-],-171.46973892076667,0.23700869236583536,0.14162064091817467,1.814142249261396,12.798469387755109,30.048157493274516,18.08282175765618,178.76366502972584,116.73483633916295,0,0.7184565294886183,4.0
120,Cc1ccncc1Cc1nc([NH-])nc2ccsc12,583.1459350476695,1.754694902138422,-0.5435203276456957,1.9137132113879198,110.54577883472058,44.03875510001303,35.57673126622816,187.60661182205658,51.70470827301281,1,0.5861920183950878,4.0
121,Cc1ccnc2cncc(-c3cn[nH]c3)c12,-588.7513059452914,-1.3246133084189766,0.11441525226691324,1.7586457761010443,-75.50295857988166,63.16775755233869,110.5535468844339,176.22883542524292,2.181591482855423,0,1.433615596465067,4.0
122,CCc1ccnc(C(=O)O)c1,-59.91046624482544,0.5625,0.3868984423954211,1.504127623418625,18.0,66.77510738861099,145.908467358792,76.01942085685313,29.71693127458567,0,1.1282929142197446,4.0
123,Cc1cnc(CO)cc1C,196.53700072636394,0.9661057405418306,0.3118624101428318,1.4350934378840858,36.712018140589564,27.244765630895824,52.50286021614401,143.7670212556042,99.0775861914138,0,0.6450113854627698,4.0
124,CC1CC=C2N=CC=C(C(C)N)C2O1,-305.7985520543945,-0.8294444444444442,0.32858773654645795,1.4234654096569999,-59.719999999999985,131.2074456020784,147.7019854018064,50.65631004051447,76.45802091223197,0,2.024800768422029,4.0
125,c1ccc(-c2ccc(C3=NCCO3)nc2)nc1,-298.15828835876596,-2.0363797692990238,-0.21338575014421113,1.6328742845244488,-93.67346938775509,14.309278475389245,38.00294392060033,164.0375593017009,65.89890817603238,1,0.47768740970953794,4.0
126,OCc1cccnc1-c1ccccn1,-325.50087227834166,-1.5743563685636854,0.10305945780096017,1.6798050801756153,-64.5486111111111,60.45022302339871,2.4842639688460637,25.047943736646154,103.23422994924675,1,0.24915219999999996,1.0
127,Cc1c(C2CCCCC2)nc2ccccc2c1C,-445.6214891893309,-0.8700209643605871,0.10292254158537102,1.5838615976755133,-92.22222222222223,151.63373980410276,124.87584920295103,59.1909009152949,125.77224174359935,1,1.799010933277686,4.0
128,CC(N)c1cccnc1-c1ccccn1,-444.9169304428698,-1.5981919083422842,0.22081563695238796,1.6188917108382128,-91.0969387755102,128.8913802655313,55.36473619867746,184.12716365294025,98.52167461572485,1,1.044083965049802,4.0
129,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,105.97589196974953,81.96952603171104,35.78717220984144,11.288433096039533,0,1.1798024681618062,4.0
130,Cc1ccnc(COc2cc(C)n[nH]2)c1,203.5561382096199,0.1104702750665485,-0.2829802189915741,1.4502366638738124,5.081632653061231,47.60867686107365,44.18411810095867,175.91238883119257,49.16894720716064,1,0.5108746155701586,4.0
131,Cc1ccnc(CNC2C=CCCC2)c1,125.64012450778216,0.08994708994709003,-0.1301584470042221,1.4675263743269342,5.666666666666671,164.74008028511685,25.212469868408327,39.398790671977515,62.71289632743352,0,1.0249100511283515,4.0
132,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,90.16355924715846,135.91614629198116,164.4748708998424,23.05995594924448,0,0.8827285816253039,4.0
133,Cc1ccnc(-c2cnc3sccc3c2)c1,19.614565954286476,0.3632009016624399,-0.029115961719302946,1.9954756301010443,15.254437869822475,164.13638134225957,110.73583980410882,107.32669874530336,126.04395777532108,1,0.7858971018181815,4.0
134,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,39.87697740026326,4.136571382885649,59.158800371763405,135.2816731366691,0,0.03523425,3.0
135,Cc1cc2c(-c3cccnn3)ccnc2cc1[O-],-171.46973892076667,0.23700869236583536,0.14162064091817467,1.814142249261396,12.798469387755109,114.49748124375408,161.1496939723264,77.00680212094193,120.15587998356195,1,1.3506630951854863,4.0
136,Cc1ccncc1Cc1nc([NH-])nc2ccsc12,583.1459350476695,1.754694902138422,-0.5435203276456957,1.9137132113879198,110.54577883472058,7.60626978707948,129.87274061657342,154.23757543856695,22.870723110771074,0,1.2404797837342154,4.0
137,Cc1ccnc2cncc(-c3cn[nH]c3)c12,-588.7513059452914,-1.3246133084189766,0.11441525226691324,1.7586457761010443,-75.50295857988166,43.88479612013119,77.32763046955927,142.39485103922652,102.39152026212842,1,0.7892857851244843,4.0
138,CCc1ccnc(C(=O)O)c1,-59.91046624482544,0.5625,0.3868984423954211,1.504127623418625,18.0,35.99077217186357,158.7744338268601,181.1115274262429,58.189795210155324,0,0.9511866422342926,4.0
139,Cc1cnc(CO)cc1C,196.53700072636394,0.9661057405418306,0.3118624101428318,1.4350934378840858,36.712018140589564,167.00584234723345,16.063386196091123,138.92980397928466,141.1016230924484,1,0.19130580000000033,4.0
140,CC1CC=C2N=CC=C(C(C)N)C2O1,-305.7985520543945,-0.8294444444444442,0.32858773654645795,1.4234654096569999,-59.719999999999985,6.02788273366033,140.0940488457762,8.762447335811054,27.167403887983543,0,1.204289103651017,4.0
141,c1ccc(-c2ccc(C3=NCCO3)nc2)nc1,-298.15828835876596,-2.0363797692990238,-0.21338575014421113,1.6328742845244488,-93.67346938775509,161.71517042925322,133.95770765048758,55.53484127105144,50.99429540206097,1,1.7408257190431513,4.0
142,OCc1cccnc1-c1ccccn1,-325.50087227834166,-1.5743563685636854,0.10305945780096017,1.6798050801756153,-64.5486111111111,7.818874112768993,7.527337556226179,106.94070012966436,78.62867762210617,0,0.45825332417582415,4.0
143,Cc1c(C2CCCCC2)nc2ccccc2c1C,-445.6214891893309,-0.8700209643605871,0.10292254158537102,1.5838615976755133,-92.22222222222223,44.91258697079123,0.5714882023852679,81.18656311799053,31.6767141669508,1,0.0070171999999999995,4.0
144,CC(N)c1cccnc1-c1ccccn1,-444.9169304428698,-1.5981919083422842,0.22081563695238796,1.6188917108382128,-91.0969387755102,27.720999775226822,92.01688393224971,126.97151909220321,76.20246375844717,1,0.7477143142092582,4.0
145,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,82.03025133842007,83.40467291688879,104.9852928080466,97.45657863906627,0,0.7266387677148631,4.0
146,Cc1ccnc(COc2cc(C)n[nH]2)c1,203.5561382096199,0.1104702750665485,-0.2829802189915741,1.4502366638738124,5.081632653061231,37.52222331145016,129.10926854467905,153.0213483719878,8.54386028536971,0,0.8274450821929423,4.0
147,Cc1ccnc(CNC2C=CCCC2)c1,125.64012450778216,0.08994708994709003,-0.1301584470042221,1.4675263743269342,5.666666666666671,171.3954783240733,99.10961476609617,188.25121097793684,127.2875760423685,0,0.7765722503823954,4.0
148,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,162.725605612893,63.79757362439472,169.14900917351437,153.68592858626758,1,0.7078567540627466,4.0
149,Cc1ccnc(-c2cnc3sccc3c2)c1,19.614565954286476,0.3632009016624399,-0.029115961719302946,1.9954756301010443,15.254437869822475,104.05065105892264,159.39783926802698,163.42546348914098,136.22887518501045,1,0.7300296446753249,4.0
150,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.34870499052432175,1.7141158932775526,-15.22495274102079,41.22980684577485,68.35078406534942,81.70579520601923,122.77103532126989,0,0.6234142916023782,4.0
151,Cc1cc2c(-c3cccnn3)ccnc2cc1[O-],-171.46973892076667,0.23700869236583536,0.14162064091817467,1.814142249261396,12.798469387755109,171.23896829125258,123.03111703516808,150.51486270732585,125.54951127822072,1,1.2746282565800868,4.0
152,Cc1ccncc1Cc1nc([NH-])nc2ccsc12,583.1459350476695,1.754694902138422,-0.5435203276456957,1.9137132113879198,110.54577883472058,161.21374533031573,143.55300559068465,97.75960112983763,166.5095345209788,0,0.9769828838888892,4.0
153,Cc1ccnc2cncc(-c3cn[nH]c3)c12,-588.7513059452914,-1.3246133084189766,0.11441525226691324,1.7586457761010443,-75.50295857988166,45.6112313692765,52.399987964710455,171.72366521577345,70.69759291877965,0,0.7416522962451197,4.0
154,CCc1ccnc(C(=O)O)c1,-59.91046624482544,0.5625,0.3868984423954211,1.504127623418625,18.0,130.06926488722834,0.3779973119827216,54.81096274925527,44.73511891149087,1,0.012393800000000002,1.0
155,Cc1cnc(CO)cc1C,196.53700072636394,0.9661057405418306,0.3118624101428318,1.4350934378840858,36.712018140589564,153.0459471805552,37.18245325841104,5.404629934112996,110.51450183961266,0,0.912047486529044,4.0
156,CC1CC=C2N=CC=C(C(C)N)C2O1,-305.7985520543945,-0.8294444444444442,0.32858773654645795,1.4234654096569999,-59.719999999999985,93.42652830104143,61.77214620624514,91.16008155168821,64.7952824415813,0,0.9596328419961236,4.0
157,c1ccc(-c2ccc(C3=NCCO3)nc2)nc1,-298.15828835876596,-2.0363797692990238,-0.21338575014421113,1.6328742845244488,-93.67346938775509,65.09309768707519,124.21103644658444,1.2172249764103038,36.17884003514154,1,1.2771286923198417,4.0
158,OCc1cccnc1-c1ccccn1,-325.50087227834166,-1.5743563685636854,0.10305945780096017,1.6798050801756153,-64.5486111111111,56.79958091552604,44.06714680744674,163.3974544225979,138.4138120798397,0,0.6952802691635964,4.0
159,Cc1c(C2CCCCC2)nc2ccccc2c1C,-445.6214891893309,-0.8700209643605871,0.10292254158537102,1.5838615976755133,-92.22222222222223,51.76656628725126,3.795824915936371,187.1339700070343,78.5899376478749,0,0.04652540000000001,4.0
